"Num","V_cmax","V_cmax_se","J_max","J","J_se","V_TPU","V_TPU_se","R_d","R_d_se","cost","citransition1","citransition2","V_cmax_pts","J_max_pts","V_TPU_pts","alpha","alpha_g","gamma_star25","Ea_gamma_star","K_M25","Ea_K_M","g_mc25","Ea_g_mc","Oconc","theta_J","ID","treeid","treename","family","gen_spec","gen_spec_id","overshoot","rel_can_pos","meanTleafK","Best_Vcmax_25C","Best_Jmax_25C","curv_meth"
0,91.3329984424814,8.8580456203439,123.097605988925,117.39637980264,0.389615888146456,1000,NA,-1.39094411724965,0.679009479292796,2.9484246154285,326.94165,859.1567,6,5,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6709L3","K6709",9,"Sapotaceae","Manilkara elata","Manilkara elata","1",1,305.103899090909,52.550947799992,98.2021101122626,"SS"
0,110.090738647603,2.05005011273057,136.718616898467,129.536768048251,0.327020727047092,7.97056721592577,0.157028363700111,-0.253707581110646,0.18113902175543,4.2098861977219,380.8179937,814.7610566,5,3,3,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6709L6","K6709",9,"Sapotaceae","Manilkara elata","Manilkara elata","1",1,304.860558641818,64.1307599131195,109.400168006773,"SS"
0,109.513941187493,3.50577452612926,132.281351922487,125.603901873005,1.5773889554627,1000,NA,0.191762058545021,0.537383792673992,5.48186767451153,571.72325,929.6846,10,2,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6709L8","K6709",9,"Sapotaceae","Manilkara elata","Manilkara elata","1",1,304.802139166667,63.9907048708024,105.934715873284,"SS"
0,44.6441185525337,0.427917925496404,55.4280665454103,54.3856478611819,0.123106072585095,1000,NA,-0.27520564265994,0.0475241946357266,0.157239017913249,441.65015,1459.432,4,6,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6713L1","K6713",13,"Hypericaceae","Vismia cayennensis","Vismia cayennensis","0",10,304.963816,25.868280224573,44.2928150860518,"SS"
0,32.4375874276401,1.08539758867756,48.0063000558733,47.2330345098193,0.115488139975888,1000,NA,-0.0644637821440894,0.186621093717965,0.200505950067069,660.85045,1474.608,5,5,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6713L2","K6713",13,"Hypericaceae","Vismia cayennensis","Vismia cayennensis","0",10,304.842736,18.9133593639251,38.423226025503,"SS"
0,57.9345504785073,0.576192936453848,65.3794450846524,63.9071313615997,0.195635499771312,1000,NA,-0.152199062507392,0.0480012207277613,0.543941450310792,362.37555,1571.766,3,7,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6713L3","K6713",13,"Hypericaceae","Vismia cayennensis","Vismia cayennensis","0",10,304.734426,33.9742666832721,52.4084540689175,"SS"
0,37.7908889034534,0.0632285667095377,36.3423746063482,35.9068903001107,0.239218252220363,2.45133034198034,0.0343135793727552,-0.358386025941016,0.00542356418603863,0.37964504755604,381.33205,1178.1785,3,4,3,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6714L1","K6714",14,"Annonaceae","Anaxagorea dolichocarpa","Anaxagorea dolichocarpa","1",12,304.912631,21.954821715549,29.0604805724519,"SS"
0,39.8172115135594,0.728644646144699,44.0839852470033,43.43574255204,0.40246586080606,2.71643712734897,0.0451856106863188,-0.318679782046898,0.0707975371981358,0.574484522937865,408.36065,784.54335,3,2,5,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6714L2","K6714",14,"Annonaceae","Anaxagorea dolichocarpa","Anaxagorea dolichocarpa","1",12,304.483192,23.6747505602201,35.4767218600461,"SS"
0,37.7777769009895,0.452136813887309,57.435709784219,56.3130093978247,0.157767967918057,1000,NA,-0.0644966503835782,0.0685044382969595,0.198186855472168,599.101,1536.552,6,5,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6715L1","K6715",15,"Rubiaceae","Coussarea paniculata","Coussarea paniculata","0",8,304.801139090909,22.0753110254231,45.9968152162558,"SS"
0,48.420543620833,0.525425987424919,68.4824746994714,66.8594732614839,0.143423485481895,1000,NA,-0.0981908448048232,0.0677307044447708,0.217470123218252,483.2427253,1390.918447,4,6,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6715L2","K6715",15,"Rubiaceae","Coussarea paniculata","Coussarea paniculata","0",8,304.635652184,28.547321190725,54.9771682074288,"SS"
0,62.832841806896,0.598410008825398,77.3934703287437,75.2923533720712,0.143162823384647,1000,NA,0.0149366929192718,0.0743744185311416,0.189224744225812,404.99005,1019.768,4,6,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6716L1","K6716",16,"Melastomataceae","Miconia egensis","Miconia egensis","0",7,304.674183,36.9666800180096,62.09438847834,"SS"
0,58.3423475234112,1.11080868539665,75.7443004487118,73.7368060725356,0.27544115749904,1000,NA,0.0432805389185926,0.121541560934031,1.05424044096335,378.72965,1290.796,4,7,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6716L2","K6716",16,"Melastomataceae","Miconia egensis","Miconia egensis","0",7,304.64586,34.3777378622275,60.797376697413,"SS"
0,72.566518521287,0.360727379072067,86.2836893502065,83.6364749609296,0.34544770533905,1000,NA,-0.13075829292522,0.0305515396323613,1.11898509240257,359.0248645,1271.990167,3,6,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6717L1","K6717",17,"Euphorbiaceae","Aparisthmium cordatum","Aparisthmium cordatum","0",9,304.430259258889,43.2766999579409,69.4989289698232,"SS"
0,73.5634348746838,1.86895423473683,89.425494092822,86.5682925470911,0.228912178952477,1000,NA,-0.178506845410086,0.244781444683759,0.606082014847861,433.90065,1157.914,4,6,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6717L2","K6717",17,"Euphorbiaceae","Aparisthmium cordatum","Aparisthmium cordatum","0",9,304.535582,43.6113766332229,71.9036092609541,"SS"
0,30.9330766450208,0.974544513954355,51.0360418476831,50.1580979075805,0.186413590727963,1000,NA,-0.529099670345277,0.173225272967253,0.343534275253459,698.95045,1604.155,5,5,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6718L1","K6718",18,"Fabaceae","Abarema mataybifolia","Abarema mataybifolia #2","0",5.2,305.066703,17.8310184793411,40.7319708560837,"SS"
0,18.9441635332537,0.288631702429888,30.0259903699002,29.7315124951851,0.144140988826469,1000,NA,-0.527842402672552,0.0568612925470098,0.166281214920073,770.35325,1792.886,5,5,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6718L2","K6718",18,"Fabaceae","Abarema mataybifolia","Abarema mataybifolia #2","0",5.2,304.847445,11.0430369755388,24.0306217508533,"SS"
