"Num","V_cmax","V_cmax_se","J_max","J","J_se","V_TPU","V_TPU_se","R_d","R_d_se","cost","citransition1","citransition2","V_cmax_pts","J_max_pts","V_TPU_pts","alpha","alpha_g","gamma_star25","Ea_gamma_star","K_M25","Ea_K_M","g_mc25","Ea_g_mc","Oconc","theta_J","ID","treeid","treename","family","gen_spec","gen_spec_id","overshoot","rel_can_pos","meanTleafK","Best_Vcmax_25C","Best_Jmax_25C","curv_meth"
0,48.7700273959948,0.277111831183217,58.5522453838374,57.3835053675918,0.042009627592919,1000,NA,0.627204360116154,0.031685689091765,45.5931059323825,407.2951446,1591.270231,111,269,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6708L1","K6708",8,"Rubiaceae","Chimarrhis turbinata","Chimarrhis turbinata","0",3,304.831049732237,28.453732046112,46.8714935715359,"DAT"
0,42.1047916298367,0.261377927779304,52.8612242038165,51.9167783519071,0.0239008157129349,1000,NA,1.56318244279877,0.0295622829618323,15.0203863410851,408.36353195,1568.488902,112,263,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6708L2","K6708",8,"Rubiaceae","Chimarrhis turbinata","Chimarrhis turbinata","0",3,305.05935304448,24.2797110809525,42.1923071395358,"DAT"
0,106.716761806329,1.24334423344998,97.5631543211759,94.1196622996868,0.0905152430480765,1000,NA,2.54972477845555,0.133436760088917,216.999345621684,404.0960542,1504.227398,135,242,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6709L2","K6709",9,"Sapotaceae","Manilkara elata","Manilkara elata","1",1,304.806353560398,62.3423936230391,78.1267747067952,"DAT"
0,96.9898436463309,1.60189284378877,113.807800925659,109.003787827307,0.158727609434267,6.80877152793294,0.0124906290687329,2.12920411148419,0.234959373579744,179.648633120301,468.82510275,750.31489935,119,56,159,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6709L2-2","K6709",9,"Sapotaceae","Manilkara elata","Manilkara elata","1",1,304.946075307156,56.2500633279463,90.964845977723,"DAT"
0,129.914345457298,0.630892615751478,127.498097486809,121.34037156396,0.0432348404317294,1000,NA,2.23349736923409,0.0413776235277262,42.9794690299162,242.5968,1116.697,100,273,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6709L3","K6709",9,"Sapotaceae","Manilkara elata","Manilkara elata","1",1,304.838594932976,75.7654936119736,102.052563292934,"DAT"
0,84.9507793729137,1.13179351143168,60.4423155869881,59.1933360771021,0.270081880060945,5.72201287971467,0.0321365211374862,10.97147789071,0.101882748635385,383.276923103507,359.7536336,827.94626025,134,99,137,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6709L6","K6709",9,"Sapotaceae","Manilkara elata","Manilkara elata","1",1,304.748977337892,49.7784765464606,48.4405946574332,"DAT"
0,115.038485047069,0.500316799425362,125.345738562876,119.413843117868,0.0458586475324213,8.36318813979826,0.0240301007483389,2.37234224727189,0.0431642493917508,51.4568683040932,314.2876,1457.5245,104,263,3,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6709L8","K6709",9,"Sapotaceae","Manilkara elata","Manilkara elata","1",1,304.687353594595,67.6327173414248,100.547596077738,"DAT"
0,42.6975444778408,0.497383322731076,45.0244046615644,44.3472553279577,0.0274777419243857,3.43605602339263,0.0155787989461619,4.26700026315545,0.0358790303981252,20.6383423581377,288.17795,1410.725,107,259,6,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6713L1","K6713",13,"Hypericaceae","Vismia cayennensis","Vismia cayennensis","0",10,304.958901075269,24.7465720053319,35.9814421670951,"DAT"
0,34.8842593643336,0.240616414506677,46.1725999299919,45.4592481714679,0.0175951722674332,1000,NA,0.862756412905234,0.029974638005624,9.32860076798501,439.77185,1683.025,110,267,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6713L2","K6713",13,"Hypericaceae","Vismia cayennensis","Vismia cayennensis","0",10,304.767964907162,20.4203876928336,36.9942418321941,"DAT"
0,55.0896906832193,0.353394273052624,62.2723617353549,60.9429348279449,0.0385716366828501,4.28440470873387,0.00787539923213734,3.24252354821698,0.0324323365134976,32.9066194882719,333.16345,1388.1025,100,230,43,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6713L3","K6713",13,"Hypericaceae","Vismia cayennensis","Vismia cayennensis","0",10,304.717368310992,32.3355745742297,49.9302769488151,"DAT"
0,40.0768321447605,0.782607511538856,29.0401939377847,28.7651368363611,0.229870244912444,0.938580237860142,0.00830810180855047,0.0689361536070733,0.076423587985588,43.5315164630463,368.9013,517.93895,100,23,256,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6714L1","K6714",14,"Annonaceae","Anaxagorea dolichocarpa","Anaxagorea dolichocarpa","1",12,304.957318073879,23.2295403095382,23.2080593145763,"DAT"
0,42.2619177976728,1.10075622297135,14.5807307518271,14.5128586831725,0.0534476823653981,1.55001863758251,0.0190484931532063,0.0252377622524816,0.133086161603491,88.5365474847429,438.477,1595.0845,105,235,40,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6714L2","K6714",14,"Annonaceae","Anaxagorea dolichocarpa","Anaxagorea dolichocarpa","1",12,304.383876052632,25.2708568736178,11.7537238851625,"DAT"
0,37.4686390744653,0.213273759930378,50.9766376725025,50.1008172949176,0.0290336585852711,3.9528412244111,0.0117714775324755,0.485451632889154,0.0279953728889985,27.9447123678479,462.42485,1021.635,145,132,98,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6715L1","K6715",15,"Rubiaceae","Coussarea paniculata","Coussarea paniculata","0",8,304.81972688,21.873215904353,40.8135510722638,"DAT"
0,36.0649964191724,0.203964604206385,44.7995659939222,44.1293884296106,0.0297018950215509,3.48497640220626,0.0123199742235202,2.26091027791732,0.0224483370819179,25.0356381989847,394.40255,1002.5675,132,143,97,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6715L1-1","K6715",15,"Rubiaceae","Coussarea paniculata","Coussarea paniculata","0",8,304.799545725806,21.0762285558965,35.8780875432773,"DAT"
0,48.9621230042315,0.335477043005393,60.3996739912066,59.1525353923571,0.0249066516881023,1000,NA,0.395124259143373,0.0362930160707616,16.7075302201221,377.56086105,1524.562533,115,261,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6715L2","K6715",15,"Rubiaceae","Coussarea paniculata","Coussarea paniculata","0",8,304.60917069117,28.9085890852689,48.5082648723963,"DAT"
0,59.3452111010303,0.586150107258752,66.0655565904864,64.5606172094467,0.0477266407706243,1000,NA,1.217195903408,0.085450539966687,63.6181094328904,529.94695,1332.108,146,229,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6716L1","K6716",16,"Melastomataceae","Miconia egensis","Miconia egensis","0",7,304.653599413333,34.953904964134,53.0223094306979,"DAT"
0,56.1276397251966,0.325322883292822,69.0037972026526,67.3546835317146,0.0848387654376829,4.24506229515506,0.00614216908824102,2.15693317441507,0.0427569215191488,55.42229765365,464.7778,880.43265,123,87,167,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6716L2","K6716",16,"Melastomataceae","Miconia egensis","Miconia egensis","0",7,304.575912466843,33.2001972920477,55.4474357715096,"DAT"
0,65.5436785291154,0.452862201863798,81.8402627147397,79.4747899625992,0.0329877987828296,1000,NA,0.664988125887294,0.0622968762478195,34.4154903535199,455.21024955,1579.758583,110,271,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6717L1","K6717",17,"Euphorbiaceae","Aparisthmium cordatum","Aparisthmium cordatum","0",9,304.167930708661,39.691848414264,66.2327632525711,"DAT"
0,68.6633144004688,0.503598573323397,87.7678031579907,85.0225258331113,0.0418236954616537,1000,NA,0.945370515340558,0.0828228130687061,54.3125259936303,559.2467358,1657.78,139,242,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6717L2","K6717",17,"Euphorbiaceae","Aparisthmium cordatum","Aparisthmium cordatum","0",9,304.226490944882,41.4364510995175,70.9515945309389,"DAT"
0,27.4772768310325,0.264161428955496,45.473244605166,44.7820628486711,0.0337987494190749,3.6233057619776,0.0112550038519973,-0.454093348432797,0.0514431221506442,27.5394790213881,691.55245,1210.1465,156,120,96,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6718L1","K6718",18,"Fabaceae","Abarema mataybifolia","Abarema mataybifolia #2","0",5.2,304.981069112903,15.9072784804641,36.3299929058312,"DAT"
0,17.2778207409934,0.150963424960237,28.4255515582995,28.1622568785875,0.0185646845444514,2.25434412806979,0.00818254993952407,-0.231408904209378,0.0293759623213162,10.3765756462985,684.14065,1266.293,148,125,100,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6718L2","K6718",18,"Fabaceae","Abarema mataybifolia","Abarema mataybifolia #2","0",5.2,304.854013297587,10.0682256962695,22.7477136934297,"DAT"
