"Num","V_cmax","V_cmax_se","J_max","J","J_se","V_TPU","V_TPU_se","R_d","R_d_se","cost","citransition1","citransition2","V_cmax_pts","J_max_pts","V_TPU_pts","alpha","alpha_g","gamma_star25","Ea_gamma_star","K_M25","Ea_K_M","g_mc25","Ea_g_mc","Oconc","theta_J","ID","treeid","treename","family","gen_spec","gen_spec_id","overshoot","rel_can_pos","meanTleafK","Best_Vcmax_25C","Best_Jmax_25C","curv_meth"
0,90.3761124115402,8.63775803272185,123.613781710373,117.860071790109,0.389499862040659,1000,NA,-1.4768452051514,0.660364307523743,3.38502532338265,326.94165,859.1567,7,5,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6709L3","K6709",9,"Sapotaceae","Manilkara elata","Manilkara elata","1",1,305.103518333333,52.0013536199498,98.6143225919696,"SS"
0,104.280620480756,2.94764308841063,123.888637435561,118.106852077626,0.973482464057575,1000,NA,-0.021325891267763,0.349413626661139,7.15164091535265,507.5093796,1098.519434,7,5,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6709L6","K6709",9,"Sapotaceae","Manilkara elata","Manilkara elata","1",1,304.851083199167,60.7762748940881,99.1465541117574,"SS"
0,109.539297917572,3.29930012988835,132.306264689326,125.626045396428,1.5778460197083,1000,NA,0.18809715765182,0.493323267052076,5.48405464259907,571.72325,929.6846,11,2,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6709L8","K6709",9,"Sapotaceae","Manilkara elata","Manilkara elata","1",1,304.804821538462,63.9964541713729,105.950686888752,"SS"
0,44.7862170877918,0.511748050245616,55.3672004340069,54.327164949253,0.123120752931928,1000,NA,-0.262778667700063,0.0571684597400022,0.162541861566254,441.6501191,1459.431702,5,6,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6713L1","K6713",13,"Hypericaceae","Vismia cayennensis","Vismia cayennensis","0",10,304.967756558182,25.9454081990083,44.241975300481,"SS"
0,35.9090100135538,0.701970453621975,47.7827263421657,47.0169030976355,0.149162108825422,1000,NA,-0.154152937429977,0.0799287939877703,0.324018190399407,407.0947895,1474.60782,4,7,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6713L2","K6713",13,"Hypericaceae","Vismia cayennensis","Vismia cayennensis","0",10,304.837290547273,20.9434138668724,38.2471349161648,"SS"
0,56.9513069985859,1.18057680121271,65.3791598057626,63.9068596805813,0.195688154536033,1000,NA,-0.15180879293933,0.115840519188964,0.566577929335535,362.3755479,1571.765649,4,7,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6713L3","K6713",13,"Hypericaceae","Vismia cayennensis","Vismia cayennensis","0",10,304.737277066364,33.3925662129997,52.4060489267257,"SS"
0,39.6803577769997,2.07825524600829,34.8796644246308,34.4794036748907,0.208784912861763,1000,NA,-0.365083022546758,0.211511155041114,0.711796965769038,381.33207975,1799.34676,4,7,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6714L1","K6714",14,"Annonaceae","Anaxagorea dolichocarpa","Anaxagorea dolichocarpa","1",12,304.916312414545,23.0481455666858,27.889510963468,"SS"
0,47.6932605831842,0.453579417423463,39.9708541679179,39.4412057351665,0.29389816216561,1000,NA,-0.386616943116412,0.0427511338739484,1.5997630828727,314.59971075,1813.308843,3,8,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6714L2","K6714",14,"Annonaceae","Anaxagorea dolichocarpa","Anaxagorea dolichocarpa","1",12,304.47937654,28.3638435247501,32.1687081578596,"SS"
0,37.7777769009895,0.452136813887309,57.435709784219,56.3130093978247,0.157767967918057,1000,NA,-0.0644966503835782,0.0685044382969595,0.198186855472168,599.101,1536.552,6,5,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6715L1","K6715",15,"Rubiaceae","Coussarea paniculata","Coussarea paniculata","0",8,304.801139090909,22.0753110254231,45.9968152162558,"SS"
0,48.8262975496759,1.10611233166407,68.3254496512944,66.7102677395639,0.143445399015309,1000,NA,-0.0686266222221399,0.145640944773595,0.270936570857117,483.2427253,1390.918447,5,6,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6715L2","K6715",15,"Rubiaceae","Coussarea paniculata","Coussarea paniculata","0",8,304.626338349091,28.8012289613707,54.8589916399212,"SS"
0,64.6475579611748,1.3308280871627,77.6220583280668,75.5077771486007,0.133089403453129,1000,NA,0.00567792894327468,0.128057435082491,0.238336577570648,338.625,1019.768,4,7,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6716L1","K6716",16,"Melastomataceae","Miconia egensis","Miconia egensis","0",7,304.670510909091,38.0419236587828,62.2812402704702,"SS"
0,58.6863049339212,0.999529792691676,75.7290767952172,73.7224355502284,0.275380520852336,1000,NA,0.0461902184360572,0.116793908905954,1.0643540404434,378.72965,1290.796,5,7,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6716L2","K6716",16,"Melastomataceae","Miconia egensis","Miconia egensis","0",7,304.645981666667,34.5801821624807,60.7850439960835,"SS"
0,73.4262717596031,0.938787389832641,86.3515482493437,83.6999175623754,0.344985449156968,1000,NA,-0.149759794197664,0.101549714647639,1.13470485137724,370.75173205,1271.990167,4,6,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6717L1","K6717",17,"Euphorbiaceae","Aparisthmium cordatum","Aparisthmium cordatum","0",9,304.394158333,43.8799162038789,69.5967267872752,"SS"
0,82.678380259168,2.11771023325963,90.156301350527,87.2489516275948,0.245058632710372,1000,NA,-0.289820620686411,0.182923924808195,0.984939006767704,294.7633657,1157.913528,3,8,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6717L2","K6717",17,"Euphorbiaceae","Aparisthmium cordatum","Aparisthmium cordatum","0",9,304.511659090909,49.0807446131383,72.5194841918919,"SS"
0,30.9330771008915,0.974545738272379,51.0360351349892,50.1580913797305,0.186413348371928,1000,NA,-0.529099719630405,0.173225484853167,0.343533823784263,698.9504689,1604.154635,5,5,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6718L1","K6718",18,"Fabaceae","Abarema mataybifolia","Abarema mataybifolia #2","0",5.2,305.066703687,17.831018132625,40.7319651697927,"SS"
0,19.385936083911,0.231198194301214,30.2085813658515,29.9104300560103,0.1229054875288,1000,NA,-0.545634893213995,0.0365372773509749,0.168863238456213,595.43366545,1792.885972,5,6,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6718L2","K6718",18,"Fabaceae","Abarema mataybifolia","Abarema mataybifolia #2","0",5.2,304.854293225455,11.2965129614841,24.1745018321005,"SS"
