K6709L2	Before_DAT	Emmy	31.6559304229923	31.80366667	13.63857467	24.19619215	-0.562598454	201.5204633	0.002958203	362.12275	0.0676783610292544	0.556497660807005	0.147656156	0.184450177681773	0.145368917971867	60.0459487700767	500.138377503836	98.790395356445	2.025949719	0.967586486552316	165.59054991553	167.254475971426	140.34906009136	118.286159232506	141.247803846529	8.32513283177869	1.32929550533607	1.26217744835362e-29	1	0.14	96.9561356039434	82.1768060378168	97.9303931348994	69.1026121997514	113.109305556115	66.545629650721	95.9506708115659	5.95336509247594	125.680003091342	304.7634125	59.5336509247594	1256.80003091342
K6709L2-2	c("Before_DAT", "Traditional")	c("Emmy", "Charlie")	31.7979887418942	31.89830323	8.924219918	35.94128234	-0.501914605	173.4770217	0.002461908	303.1918667	0.0514432391710815	0.572169113862315	0.119607112	1.0311260768183	0.120743880038997	59.9591259338162	500.144631084401	98.7605141011699	2.229173402	1.00277998247628	141.931904764605	143.663094027375	114.868749284498	145.121780406114	172.49163453453	7.06948351257033	2.43515040771098	0	4	0.24	82.1435788725673	66.4806843992795	83.1455106227648	84.1563404066611	137.866569036673	80.6682441761838	116.233042215494	6.01885719619908	128.123723811035	304.98690667	60.1885719619908	1281.23723811035
K6708L1	c("Before_DAT", "Traditional")	Emmy	31.6866793496278	31.95620968	8.200216349	14.09855383	-0.65042734	292.8121142	0.002945887	394.7343333	0.0280050447072657	0.741795403891207	0.148114485	0.618223993089053	0.140289432729529	60.0640599837221	500.132107645906	99.2529215071464	2.078474333	0.968706658325979	60.9888374733372	61.3521117695895	54.9363392387921	58.141851206443	71.916791110235	4.47209117516231	0.912081445486932	0	4	0.04	35.5450338017862	32.0175644607579	35.7567544653463	33.9114855828274	57.5654528818861	32.6245942856623	48.768311988303	5.97900636030924	126.633958209555	304.85116667	59.7900636030924	1266.33958209555
K6708L2	c("Before_DAT", "Traditional")	Emmy	31.9087309542963	32.07044333	5.729875733	13.45736933	-0.734078258	215.094821	0.002115594	317.0731875	0.0266388363344183	0.678375938047426	0.10034548	0.502548557592848	0.100601082204938	59.9872441515062	500.120570544938	99.1922872238765	2.100141155	0.973488001461893	65.3011460019969	65.8514230287424	55.8687627781058	58.7669600034543	92.5673530167449	4.1566683702625	0.604003983623836	0.898794631439158	3	0.06	37.6392961288344	32.2025115224228	37.956473410255	33.8889945734319	73.8851391753531	32.3624024814997	61.9854184548969	6.04283341631179	129.02423912362	305.0682	60.4283341631179	1290.2423912362
K6709L6	c("Before_DAT", "Traditional")	Emmy	31.6018554564912	31.95895	14.08531327	29.85084058	-0.665194731	101.0076879	0.002384546	300.9873333	0.139447932754829	0.335587836180879	0.118787193	0.71044664913771	0.122713195438596	59.9727854380451	500.13044365188	98.951101733985	2.058336355	1.00303902874737	900.266501312896	950.381546031841	462.443068588179	121.606231159986	143.963393774349	8.11575483976661	1.46100613929983	0	1	0.44	527.740639370916	271.086395343452	557.118324426962	71.246459900714	115.37252338749	68.7271050818831	98.0964606799502	5.94695783783105	125.442191363296	304.74143333	59.4695783783105	1254.42191363296
K6715L2	c("Before_DAT", "Traditional")	Charlie	31.4616356906436	31.61464839	6.644007067	14.64547266	-0.421019728	236.9223643	0.001542472	385.4593333	0.028042971319445	0.614649442450016	0.077708744	0.638242194301025	0.0826532378465347	59.9459901116832	500.127261724257	99.4559086234158	1.964600513	0.967448800567216	63.2631362533102	63.7787582181543	55.4433649334417	60.319736679386	74.43507886297	5.1324197559746	0.7517866079238	3.15544362088405e-30	4	0.07	37.2809085590774	32.6727244443725	37.5847641132098	35.6096099851353	59.778099604292	34.4973995196159	51.1261081222226	5.91864771626993	124.39412733555	304.64407333	59.1864771626993	1243.9412733555
K6717L1	c("Before_DAT", "Traditional")	Charlie	31.0223946517413	31.53723333	11.62360702	19.04838477	-0.522063802	302.3491718	0.004823367	383.818	0.0384443157254251	0.78774099130317	0.272312544	0.862903475380604	0.234815719330846	59.6321750722886	500.137408374876	99.4808499170896	1.944524357	0.968719832821964	77.6320553678398	78.1334926644866	70.6444605879868	77.852572992617	94.708287673465	5.95157159230364	0.960267816910926	1.26217744835362e-29	4	0.05	47.2929110854587	43.0361166844991	47.5983832177226	47.1332750682128	76.6402548654248	46.214455965595	66.6997513073779	5.75386899521077	118.381053429507	304.06925	57.5386899521077	1183.81053429507
K6717L2	c("Before_DAT", "Traditional")	Charlie	31.0856345740199	31.60875	10.95413665	20.52996921	-0.532118095	262.9262164	0.004501439	344.961	0.0416623979152198	0.762191135809555	0.250101211	0.861872994463957	0.235974839885856	59.9483988793797	500.137822994293	99.4072428453102	1.962276128	0.970417215469498	87.3274981900365	87.9870764862527	78.1055812058796	83.752390391141	101.530243227445	6.56037717478006	0.919368574340173	0	4	0.05	52.7906521180157	47.2158787480924	53.1893761064709	50.5149844653924	82.0632282511257	49.4504193754566	71.2466655907445	5.79027025346971	119.696605544583	304.19745	57.9027025346971	1196.96605544583
K6713L1	c("Before_DAT", "Traditional")	Emmy	31.8088511282836	31.87229333	6.645606253	15.13528934	-0.42779783	128.2797889	0.001285872	309.1890667	0.0518055596285753	0.41489109000244	0.061879301	0.399077102378021	0.0631988906293532	60.0743730367413	500.147384056965	99.6322144972886	2.038206306	0.99565062599894	199.286028509488	203.931490735822	137.987705402748	62.270235680814	76.69043976603	4.20580911324542	1.11422643973624	3.8180867812697e-28	4	0.18	115.376217830675	79.8876854317184	118.065698200966	36.0905718780214	61.2875260081506	34.5821434993868	51.6457920404838	6.01690836121457	128.050666784193	304.98028667	60.1690836121457	1280.50666784193
K6713L2	c("Before_DAT", "Traditional")	Emmy	31.6208311152854	31.93521613	6.516047743	11.68682572	-0.392440692	309.0466563	0.002695215	399.595125	0.0210843495963105	0.773399466022014	0.134906764	0.767619720288584	0.138625837531017	60.0660877883127	500.138846101241	99.6234672446154	2.046607453	0.972581609532739	45.2981118803149	45.5543923023194	41.068959589083	48.538108699612	60.81198902774	2.9779208965732	1.1463755407196	7.88860905221012e-31	4	0.11	26.4683348310844	23.9971806427656	26.6180831481487	28.4086828806107	48.7215643842786	27.3878449928518	41.3925292040222	5.9646813329519	126.100566772226	304.80218125	59.646813329519	1261.00566772226
