K6709L2,Before_DAT,Before_DAT,Emmy,31.6559304229923,31.80366667,13.63857467,24.19619215,-0.562598454,201.5204633,0.002958203,362.12275,0.0676783610292544,0.556497660807005,0.147656156,0.184450177681773,0.145368917971867,60.0459487700767,500.138377503836,98.790395356445,2.025949719,0.967586486552316,165.59054991553,167.254475971426,140.34906009136,118.286159232506,141.247803846529,8.32513283177869,1.32929550533607,1.26217744835362e-29,1,0.14,96.9561356039434,82.1768060378168,97.9303931348994,69.1026121997514,113.109305556115,66.545629650721,95.9506708115659,5.95336509247594,125.680003091342,304.7634125,59.5336509247594,1256.80003091342
K6709L2-2,Before_DAT,Before_DAT,Emmy,31.7972438807493,31.86537333,10.29619345,23.62369343,-0.391349471,243.9276677,0.002627156,386.603871,0.0422100270423731,0.630949884358504,0.127345765,1.0311260768183,0.121608310512968,59.9641466724784,500.14091487147,98.7616537865418,2.229173402,0.924899264974583,97.3608929426173,98.0706845100692,85.3984144044986,93.44625048171,120.930471124515,7.82898547665097,1.03142391995292,0,1,0.13,56.4235975820157,49.4909775667482,56.8349433755739,54.1916870099372,96.6564432831928,51.9468504085826,81.4921320447679,6.01109334133292,127.832799885464,304.96052258,60.1109334133292,1278.32799885464
K6709L2-2,Traditional,Traditional,Charlie,31.8195983381818,31.89830323,8.630170541,23.88443061,-0.501914605,225.2346596,0.001911732,387.8971,0.0383163521827704,0.580655693481596,0.092017257,0.800883104512351,0.0783433744545455,60.03233837,500.129827172727,98.7228907627273,2.047784449,0.918656119778575,90.7000472166986,91.4446992702731,78.4816145546169,97.110191132081,116.975860743745,6.6738982073134,1.24839449194019,0,4,0.88,52.6519386519192,45.5590628851678,53.08421377685,56.2522912955789,93.4691113892686,53.8817701908848,78.7272296303196,6.00143523732626,127.471357138065,304.92766,60.0143523732626,1274.71357138065
K6708L1,Before_DAT,Before_DAT,Emmy,31.6841392764796,31.80705667,8.200216349,14.09855383,-0.65042734,292.8121142,0.002945887,394.7343333,0.0280050447072657,0.741795403891207,0.148114485,0.416130670381388,0.141203127418367,60.0673701473725,500.130502355102,99.2533353419388,2.032465408,0.968013819941776,60.9888374733372,61.3521117695895,54.9363392387921,58.141851206443,71.916791110235,4.8201784031623,0.796052369486899,0,4,0.05,35.5450338017862,32.0175644607579,35.7567544653463,33.9160037537783,57.5674613289164,32.6316025390875,48.7753514421189,5.97900636030924,126.633958209555,304.85116667,59.7900636030924,1266.33958209555
K6708L1,Traditional,Traditional,Emmy,31.77719832,31.95620968,6.018852884,12.99832188,-0.549390785,260.3578168,0.001696716,394.7970909,0.023117619274798,0.659472480423994,0.079257283,0.618223993089053,0.107728676545455,59.9460977881818,500.189314372727,99.23817394,2.078474333,0.966481756328213,52.4820185276182,52.8290850451482,46.4783579517975,53.760617558348,66.85077309646,4.4359925648828,0.803785614648401,3.15544362088405e-30,4,0.13,30.3520036233457,26.8798976971082,30.5527231172437,31.2091115618164,53.4457968745756,29.9362406876692,45.1004340170672,6.02310163251219,128.282909416355,305.00131818,60.2310163251219,1282.82909416355
K6708L2,Before_DAT,Before_DAT,Emmy,31.9065707896701,31.97586667,5.729875733,13.45736933,-0.603778034,215.094821,0.002115594,317.0731875,0.0266388363344183,0.678375938047426,0.10034548,0.208127172748753,0.101182234916244,59.9872411569289,500.120734478934,99.1930140646447,2.071490632,0.973124778066212,65.3011460019969,65.8514230287424,55.8687627781058,55.588590408993,68.964457079985,4.6880588737173,0.769968001151892,0,4,0.06,37.6392961288344,32.2025115224228,37.956473410255,32.0595851645982,55.047255617742,30.6176889300213,46.1859886497695,6.04283341631179,129.02423912362,305.0682,60.4283341631179,1290.2423912362
K6708L2,Traditional,Traditional,Emmy,31.9861041236364,32.07044333,4.888678424,12.15973953,-0.734078258,271.2961331,0.00152304,393.4460323,0.0180197128803086,0.68953836314999,0.071489309,0.502548557592848,0.0797852487272727,59.9873514118182,500.114698727273,99.1662531090909,2.100141155,0.961846945619316,40.9919828229893,41.238176305824,36.4625893385789,50.421298782413,62.989520665885,4.2170213959793,0.7850630479379,0,4,0.18,23.5486205967241,20.9466247587029,23.6900511038965,28.9654180982936,50.2321392505253,27.5857593641804,41.9946404615713,6.06291326387696,129.780839950691,305.13606774,60.6291326387696,1297.80839950691
K6709L6,Before_DAT,Before_DAT,Emmy,31.5984726289683,31.629025,11.15704875,29.85084058,-0.665194731,222.3483999,0.002343674,385.696,0.0501782281996085,0.576486144269062,0.118511323,0.132742320437409,0.123497582417989,59.9762132644709,500.130706437831,98.9525211481482,1.970231547,0.999300957780479,115.272151245693,116.306735141111,99.9727600486488,99.84395490025,126.163352236625,10.040076906025,0.413707988074926,0,1,0.38,68.1190130878074,59.0779791700344,68.7303908850531,58.506985517113,101.112479694128,56.4440671266259,85.9840722947253,5.90396021476952,123.852115101168,304.59340323,59.0396021476952,1238.52115101168
K6709L6,Traditional,Traditional,Emmy,31.7010831991667,31.95895,11.1802268,24.71912,-0.512632363,216.2695691,0.002294521,385.8169667,0.0516957926467705,0.560549658947904,0.114112177,0.689193530435366,0.1016683605,59.9786691416667,500.12913405,98.9006498216667,2.058336355,0.949488413924523,122.103790102136,123.212120770826,105.100932075263,100.01620953224,126.30424464916,7.99496134434394,1.09862565303183,0,1,0.5,71.5570917199006,61.5928222216999,72.2066122568889,58.2909136556,101.079734880175,56.0528514714589,85.5795368166207,5.94853729334067,125.500793541059,304.74685333,59.4853729334067,1255.00793541059
K6715L2,Before_DAT,Before_DAT,Charlie,31.4612241658524,31.52649677,6.644007067,14.13006945,-0.421019728,236.9223643,0.001542472,385.4593333,0.028042971319445,0.614649442450016,0.077708744,0.315239528490258,0.0825727917379135,59.9440839562341,500.127583373282,99.4555907972265,1.946347921,0.967448800567216,63.2631362533102,63.7787582181543,55.4433649334417,58.267349556845,72.061904782525,4.8226371756545,0.7986795369635,3.15544362088405e-30,4,0.04,37.2809085590774,32.6727244443725,37.5847641132098,34.3987665848702,57.8725974032616,33.3247822364766,49.4972407094758,5.91864771626993,124.39412733555,304.64407333,59.1864771626993,1243.9412733555
K6715L2,Traditional,Traditional,Charlie,31.4763383490909,31.61464839,7.141540998,14.64547266,-0.317335306,277.192696,0.002219114,390.3992333,0.0257638137694653,0.710023668993717,0.113460048,0.638242194301025,0.0855273579090909,60.0140918472727,500.115770081818,99.4672636863636,1.964600513,0.961699755302262,55.0814570978688,55.455537775237,49.4340464912634,60.319736679386,74.43507886297,5.1324197559746,0.7517866079238,3.15544362088405e-30,4,0.22,32.6588570914051,29.3103985419172,32.8806567319106,35.5808782188548,59.7644565809774,34.4544754791017,51.0833520794161,5.88655043498224,123.211174237618,304.5332,58.8655043498224,1232.11174237618
K6717L1,Before_DAT,Before_DAT,Charlie,31.0167374149745,31.3316,9.361662857,19.04838477,-0.361561518,243.48991,0.004959455,306.832,0.0384478472105887,0.793561004067372,0.283407066,0.615577331937361,0.236995705854592,59.6226386394898,500.137668367347,99.4814820578316,1.917899042,0.968719832821964,80.9720492196947,81.6537928076449,71.7777711825463,77.852572992617,94.708287673465,6.58838640130372,0.747996213911156,0,4,0.06,49.4165661264972,43.8053749440264,49.8326285507524,47.1492154808746,76.6485105973409,46.2366664311031,66.7212901154225,5.74550670570162,118.079862152154,304.0397,57.4550670570162,1180.79862152154
K6717L1,Traditional,Traditional,Charlie,31.244158333,31.53723333,10.39582629,17.68013001,-0.522063802,278.8954367,0.003288484,385.9005,0.0372749960092839,0.722713333359247,0.176720731,0.84834853586473,0.1493602476,60.006003238,500.12721667,99.45607,1.944524357,0.959034322977575,77.930164593329,78.4719382145751,70.1424841129517,72.404045712821,88.408158631045,5.90667915362812,0.825590500884348,0,4,0.23,46.8101307940259,42.1323228646974,47.135556695583,43.2690286809351,71.2542923288893,42.1787747820023,61.4803082770776,5.82119066605112,120.819776045945,304.3058,58.2119066605111,1208.19776045945
K6717L2,Before_DAT,Before_DAT,Charlie,31.0778889880867,31.234,10.95413665,20.52996921,-0.415886055,262.9262164,0.004501439,344.961,0.0416623979152198,0.762191135809555,0.250101211,0.319500596979241,0.238907975816327,59.9469159395153,500.137945153061,99.4084823554337,1.87929398,0.970417215469498,87.3274981900365,87.9870764862527,78.1055812058796,83.752390391141,101.530243227445,6.97588336378011,0.780866511340321,0,4,0.05,52.7906521180157,47.2158787480924,53.1893761064709,50.5381195708168,82.0750323852844,49.4829476171461,71.2781546851683,5.79027025346971,119.696605544583,304.19745,57.9027025346971,1196.96605544583
K6717L2,Traditional,Traditional,Charlie,31.3616590909091,31.60875,11.98892832,18.76176295,-0.532118095,286.0211295,0.004153154,383.9883333,0.0419162330452933,0.74486932204927,0.226568466,0.861872994463957,0.131448541272727,60.0012454636364,500.1334697,99.3630712118182,1.962276128,0.954589800855021,86.9523697172339,87.5410173350494,78.5181101965589,76.711216243195,93.388537503275,6.50236232738952,0.745324032168559,0,4,0.21,52.331534496783,47.2554480773286,52.6858069935342,45.5384297756363,75.1194144804285,44.2449782631857,64.5104846063796,5.81165343806176,120.472782069349,304.27243333,58.1165343806176,1204.72782069349
K6713L1,Before_DAT,Before_DAT,Emmy,31.8086005918926,31.86066667,6.645606253,15.13528934,-0.42779783,128.2797889,0.001285872,309.1890667,0.0518055596285753,0.41489109000244,0.061879301,0.0739506535224656,0.0634447941867008,60.0774771499744,500.147492576215,99.6319256341944,2.027064794,0.995579083357477,199.286028509488,203.931490735822,137.987705402748,62.270235680814,76.69043976603,5.1476595362454,0.8002762987362,0,4,0.16,115.376217830675,79.8876854317184,118.065698200966,36.0910332273015,61.2877208224565,34.582875561332,51.6465266917294,6.01690836121457,128.050666784193,304.98028667,60.1690836121457,1280.50666784193
K6713L1,Traditional,Traditional,Emmy,31.8177565581818,31.87229333,4.951881747,11.61608643,-0.369767789,235.4844105,0.001138097,393.5248387,0.0210284907458874,0.598397832466985,0.05423056,0.367051234024823,0.0544581369090909,59.9640359209091,500.143526690909,99.6424822672727,2.038206306,0.95963342036568,49.3382394965429,49.7105491809918,42.9925876387861,48.256417772903,60.486269966935,4.09034406576834,0.767831297305009,0,4,0.11,28.5254496661873,24.8566407562084,28.7407046341868,27.9557537732102,48.3324430514591,26.7793299008829,40.712796516194,6.02482136603695,128.347435367317,305.00715484,60.2482136603695,1283.47435367317
