"Tree_id","DAT","person","Mean.Tleaf","Max.Tleaf","Asat","Amax","Amin","Ci.at.Asat","E.at.Asat","Ca","A/Ci","Ci/Ca","gs.at.Asat","gs.index","Mean.gs","mean.RH","Flow","mean.Press","Max.VPD","Ciindex","vcmax_Best_Model","Jmax_Best","Rd_Best","Best_Vcmax_25C","Best Jmax_25C","GammaStar","Kmi","TleafK.Asat"
tree12-1-Before_DAT,Before_DAT,Charlie,31.8063784548469,31.86586,5.321119275,6.327680824,-0.740856545,245.2098564,0.001745509,357.3356667,0.0217002666741091,0.686217132100237,0.084581804,0.0545953386006203,0.0857017419897959,60.063822100102,500.135122368367,99.6655015995663,2.03252307,0.967937834954665,9.67996626203785,7.90604007952918,-1.66110897616849,5.61102112058689,6.31834751815094,6.01091416424275,127.82608974163,304.95991333
tree12-1-Traditional,Traditional,Charlie,31.7663124145455,31.80311667,5.200511943,7.134505524,-0.453021549,293.0026407,0.001969395,392.8025667,0.0177490275533889,0.74592852883209,0.095665935,0.147491783705081,0.0942115691818182,59.97171799,500.132832654545,99.6675221018182,2.014437107,0.968437687468017,32.5189126396422,33.5109919782537,0.0874779766030552,18.8884544943103,26.7951310195006,6.003272015438,127.540056899529,304.93391333
tree12-2-Before_DAT,Before_DAT,Charlie,31.2334538895663,31.25325333,7.764792467,8.47707984,-0.744565901,308.3519657,0.003357554,389.6463333,0.0251815889980558,0.791363704332849,0.181054045,0.0435237879233756,0.183534438244898,59.9968923551275,500.143494028827,99.6592093774235,1.87213524,0.969728207101084,11.9029912856985,10.0710960149488,-1.71054386423093,7.11766301814457,8.11850607885879,5.8138569458982,120.552908282602,304.28014667
tree12-2-Traditional,Traditional,Charlie,31.32937654,31.4638,6.30575806,8.240949284,-0.525872383,319.3970053,0.003262847,390.7956333,0.0197426962537648,0.81729931985911,0.171942706,0.3453539581071,0.156476530181818,59.94859415,500.144885354545,99.6492430109091,1.932929131,0.970240896082192,33.4559163229089,37.5309942073923,-0.218275790443507,19.8966974360042,30.2050988067441,5.85724626320295,122.136092314587,304.43151667
1-1-Before_DAT,Before_DAT,Charlie,31.3481616832398,31.40848667,17.16672248,22.00403736,-0.96856877,272.7788046,0.005587895,379.1718667,0.0629327579361347,0.71940676130337,0.299454326,0.124255306017679,0.301077027109694,59.9618684135459,500.146002095408,99.2391363053827,1.911846476,0.96946323052768,89.5080404073759,83.3931299911746,-2.85678436567864,53.1753627546358,67.0942460414565,5.86461680903348,122.406052575983,304.45713333
1-1.1-Before_DAT,Before_DAT,Charlie,31.3388175476336,31.47156667,16.43086152,21.21803997,-0.808355282,260.5159605,0.005420991,365.648125,0.063070460206986,0.712477222466271,0.288838766,0.0839522108330943,0.291624025480916,59.9138212890076,500.14186905598,99.2634467234351,1.934704225,0.969547711245,93.7043287358411,82.9786915086637,-2.80368051591048,55.6976020256499,66.7711226654655,5.86881338207714,122.559893025702,304.47170625
1-1-Traditional,Traditional,Charlie,31.5713938418182,31.81841613,15.08631073,23.88198354,-0.907591303,268.3651785,0.004770146,379.8436452,0.0562156044771658,0.706514856550245,0.248354965,0.600083797747802,0.191830564909091,59.9503774363636,500.131576818182,99.2722405581818,2.022134713,0.964712057789908,110.103302138491,117.835695595466,0.119636249128579,64.612505956771,94.4756315375708,5.89766020071256,123.619988341118,304.57163548
1-2-Before_DAT,Before_DAT,Charlie,30.7032591684733,30.73721875,20.45200777,29.73113731,-0.799150283,231.3037044,0.006185087,334.1299375,0.088420580306106,0.692256749367153,0.365971654,0.0476048923390512,0.367361045552163,59.9817634371247,500.145253309415,99.2482985255216,1.743484335,0.971772426158095,90.9282404487756,86.6320603953836,-5.87834652047587,56.1387404265578,70.5581395570581,5.69669408804298,116.329373305605,303.8664625
1-2.2-Before_DAT,Before_DAT,Charlie,30.7269844396429,30.80064667,19.92130317,28.34707342,-0.880126659,225.6436569,0.005963719,329.350625,0.0882865640616198,0.685116832251343,0.351904485,0.074528513990961,0.357395810642857,60.0426606882398,500.138649270663,99.236806504898,1.747136988,0.971090901896598,94.9559827750626,86.8374815890355,-5.50688340044132,58.53802529131,70.6897608683013,5.69933871412437,116.423879376924,303.87588125
1-2-Traditional,Traditional,Charlie,30.9466266481818,31.32195667,19.50046805,28.95323879,-0.80008135,266.7104674,0.005768243,373.9781,0.0731147458894221,0.713171352547115,0.335806599,0.615462880051976,0.277321564818182,60.0113156927273,500.135053181818,99.2072611045455,1.892386789,0.966326378667165,124.008798078305,135.393753665115,-0.560835676063681,75.4199164607972,109.724285113477,5.71489276712352,116.980479632638,303.9312
