"Num","V_cmax","V_cmax_se","J_max","J","J_se","V_TPU","V_TPU_se","R_d","R_d_se","cost","citransition1","citransition2","V_cmax_pts","J_max_pts","V_TPU_pts","alpha","alpha_g","gamma_star25","Ea_gamma_star","K_M25","Ea_K_M","g_mc25","Ea_g_mc","Oconc","theta_J","ID"
0,120.969296686699,1.29847709788071,128.732123058162,122.44267314185,0.0472306077062615,8.60096036197212,0.0318505343434451,1.73984391408363,0.0899314096096145,77.0419443437675,274.49965,1452.1005,108,274,4,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6709L8"
0,22.6773116062095,15.232376566826,51.793221618361,50.8880063721643,0.0412838554482295,1000,NA,2.95269847474257,0.437073084704286,76.7565101260049,57.11105094,1435.830249,40,351,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6713L1"
0,36.765794442421,0.36880996744531,47.444336322353,46.6897083496176,0.017862904813901,1000,NA,0.585187101298999,0.0410697146755116,12.9493669009734,412.44989125,1683.024549,118,273,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6713L2"
0,62.3086251886309,1.52913901230643,65.8106531731227,64.3178812466616,0.0404643326829964,4.51896430624085,0.00787540600704898,2.53884474244024,0.106896854057729,72.8586926919424,281.46329785,1388.10286,106,244,43,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6713L3"
0,43.4488351869462,0.560945178012092,32.5311745297528,32.184214855698,0.251963217480641,1.03459114731152,0.00841151298207733,-0.214580440813936,0.0487168278876849,45.7462173939667,343.77981435,510.55081345,108,27,257,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6714L1"
0,47.214840479537,0.489421971667757,39.6527670040182,39.1317608295755,0.408333965257963,1.20402231515997,0.015210785607175,-0.346520049183611,0.0521861219851446,89.2524514447578,390.88915,470.7526,109,12,270,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6714L2"
0,37.9144916716418,0.225482684083536,51.6176548784855,50.7188028772172,0.0288329367695768,3.99901270423587,0.0117714775324755,0.346937193414836,0.028421692870097,29.4559944828602,462.42485,1021.635,161,132,98,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6715L1"
0,39.2922719901505,0.67341752434876,46.8201037305706,46.0858876118396,0.0291706616889407,3.62263144259719,0.0123199742235202,1.84794515674452,0.0630286853637877,44.3445992443669,358.54445,1002.5675,140,154,97,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6715L1-1"
0,49.7580497854852,0.350264113647076,61.176793054998,59.8958514185894,0.0249099593804965,1000,NA,0.224365804058258,0.0352166617040106,18.3406665170291,368.8811927,1524.562533,129,263,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6715L2"
0,61.0221628358769,0.567816531869922,67.9340126159579,66.3382294341376,0.0493229084441387,1000,NA,0.83833129156101,0.0788494046084709,73.5217859129507,523.18855,1332.108,161,230,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6716L1"
0,61.7827643730532,0.722586648730786,72.5021072634396,70.6718455914808,0.0737669747155571,4.43696217950491,0.00614216908824102,1.5812335213655,0.0660445112826316,69.1620487726403,341.4038,880.43265,108,116,167,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6716L2"
0,65.6513543089295,0.412540942348746,82.4556541305769,80.0522173769705,0.0330129823279844,1000,NA,0.52287137571701,0.0549829699673918,35.4463943049056,455.21024955,1579.758583,120,271,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6717L1"
0,68.9715086886172,0.471334286469435,88.6842655968566,85.8774305346783,0.041892660206451,1000,NA,0.742696828844985,0.0756939281264338,57.072632112473,559.2467358,1657.779747,149,242,0,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6717L2"
0,28.0253734085266,0.227513187141175,46.1333255769663,45.4212268259635,0.0333524952650734,3.67635665405481,0.0112550163905824,-0.613246041153999,0.0409293293924413,28.4220129546927,673.7676757,1210.1465105,171,125,96,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6718L1"
0,17.7504419840142,0.137003600909303,28.9668684967581,28.693230338549,0.0187866639483222,2.29672535642779,0.0081825508308353,-0.358552605523376,0.0247449260529303,11.0541400654606,665.60128335,1266.292707,163,129,100,0.24,0,42.75,37830,718.4,65508.28,0.08701,0,21,0.85,"K6718L2"
